,Season,Round,Home,Away,FormDiff_01,FormDiff_033,FormDiff_05,FormDiff_066,L_k_Pts_Diff,L_k_St_A_Diff,L_k_Gls_A_Diff,L_k_cor_A_Diff,L_k_Off_A_Diff,L_k_Poss_A_Diff,L_k_Fls_A_Diff,Att_Diff,Mid_Diff,Def_Diff,Rat_Diff,Bud_Diff,Goal_Diff,Pts_Diff,W_Pts_Diff,Result
970,2015/2016,12,Borussia Dortmund,Schalke 04,0.2847663891900001,0.5374058771006498,0.68310546875,0.7678608366423473,0.125,-2.5,1.375,0.625,2.0,4.75,-3.125,5,4,3,1,8500000,18,6,0.21296296296296302,H
971,2015/2016,12,Augsburg,Werder Bremen,-0.07211523149999988,0.019827597544282816,0.0283203125,0.011691196994504757,-0.125,1.625,0.375,0.875,-0.375,6.125,-3.125,-1,4,-2,0,1500000,1,-4,-0.04629629629629628,A
972,2015/2016,13,Hamburger SV,Borussia Dortmund,-0.7156721575710001,-1.3396880563103633,-1.346435546875,-1.150484151297645,-1.0,0.125,-2.0,-1.25,-1.625,-4.5,4.25,-8,-7,-7,-1,-24000000,-24,-14,-0.4444444444444444,H
973,2015/2016,13,Borussia Mönchengladbach,Hannover 96,0.39230110026,0.7396155798413491,0.7080078125,0.5848977646415525,1.125,2.375,1.625,-0.125,0.0,9.375,1.125,4,8,1,0,10000000,11,8,0.35185185185185186,H
974,2015/2016,13,Wolfsburg,Werder Bremen,0.4559283485190003,0.6875377628260455,0.646240234375,0.6167905782100973,0.875,1.25,0.5,0.75,0.375,10.375,-1.5,2,9,4,0,45500000,4,8,0.16666666666666669,H
975,2015/2016,13,Eintracht Frankfurt,Bayer Leverkusen,0.08818689546900005,1.0217342460514292,1.602783203125,1.6868692922733497,-0.5,-1.0,-0.875,-1.125,-0.5,-6.25,-2.125,-3,-4,-3,0,-19000000,2,-3,-0.04629629629629628,A
976,2015/2016,13,Köln,Mainz 05,0.13219589832799994,0.0013238319026290801,-0.328125,-0.9030930447548857,0.125,0.625,-0.625,0.125,0.0,0.25,-4.875,-1,-2,0,0,1000000,-3,2,0.02777777777777779,D
977,2015/2016,13,Stuttgart,Augsburg,0.1562047140599998,0.3820873125156192,0.3896484375,0.26716482860153645,0.625,0.75,0.125,1.0,2.0,-6.5,0.875,0,2,1,0,5000000,4,4,0.2962962962962963,A
978,2015/2016,13,Schalke 04,Bayern Munich,-0.9296153768610007,-2.799112012085573,-3.573486328125,-3.8790003170076957,-1.125,-0.5,-1.875,-1.0,-1.875,-18.125,4.75,-9,-7,-6,-1,-58500000,-21,-14,-0.5,A
979,2015/2016,13,Hertha BSC,Hoffenheim,0.39685043596000014,0.11937598605235022,-0.876953125,-2.4548636509628183,0.75,0.5,0.375,0.0,-0.625,2.625,-2.5,0,1,1,0,-7000000,5,12,0.3055555555555556,H
980,2015/2016,13,Ingolstadt,Darmstadt 98,0.12655550079,0.6090018722003524,1.01513671875,1.3214673720907646,0.125,0.5,-0.5,1.875,-0.5,8.5,-0.5,0,1,1,0,1800000,-6,2,0.0092592592592593,H
981,2015/2016,14,Darmstadt 98,Köln,-0.21950983676019997,-0.4805007105851229,-0.703369140625,-1.1272347241395912,-0.125,-0.25,0.5,-1.75,-1.125,-7.5,5.125,-3,-2,-3,-1,-5800000,-1,-5,-0.20370370370370372,D
982,2015/2016,14,Bayern Munich,Hertha BSC,0.9262388216119006,2.296098433351217,2.0711669921875,0.8517980901846478,0.75,3.625,1.5,1.875,1.75,20.25,-2.5,13,9,8,1,72000000,22,14,0.2037037037037036,H
983,2015/2016,14,Werder Bremen,Hamburger SV,-0.39543773045310004,-0.9441041661355416,-0.9935302734375,-0.8851090968884157,-0.625,-1.0,0.0,-1.0,0.125,-7.75,-1.875,0,-4,1,0,-1500000,-1,-5,-0.15740740740740744,A
984,2015/2016,14,Hannover 96,Ingolstadt,-0.3909768987329998,-0.8091951910107313,-1.143798828125,-1.3949291613739245,0.125,-0.625,0.25,-1.875,0.25,-6.625,-0.375,2,-2,2,1,6000000,3,-8,-0.06481481481481477,H
985,2015/2016,14,Hoffenheim,Borussia Mönchengladbach,-0.6004020444750002,-1.0278425218384029,-0.641357421875,-0.07460076034947427,-1.875,-3.375,-1.875,-1.0,-0.625,-5.375,-0.375,-2,-4,0,0,-5000000,-13,-14,-0.6574074074074074,D
986,2015/2016,14,Mainz 05,Eintracht Frankfurt,0.028241202637799945,-0.16533875059134073,-0.106201171875,0.23927695443242591,0.25,0.375,0.5,0.25,-0.375,-2.625,2.125,-1,3,1,0,1000000,1,3,0.1296296296296296,H
987,2015/2016,14,Borussia Dortmund,Stuttgart,0.8216086998339003,0.8877911100138792,0.5804443359375,0.32527853779999316,0.5,-1.5,0.75,-0.125,-0.25,10.5,-3.125,9,5,7,1,19000000,19,19,0.3055555555555555,H
988,2015/2016,14,Bayer Leverkusen,Schalke 04,0.012510623943900234,0.47723693195669215,1.0916748046875,1.4097583996018141,0.5,-0.25,0.5,2.5,2.25,7.0,1.875,0,-1,-2,0,3500000,0,0,0.2592592592592593,D
989,2015/2016,14,Augsburg,Wolfsburg,-0.6476088904830002,-0.761934118220878,-0.643310546875,-0.5857318425922953,-1.0,-0.625,-0.25,0.5,0.125,-0.625,-0.125,-3,-5,-6,0,-44000000,-6,-15,-0.35185185185185186,D
990,2015/2016,15,Schalke 04,Hannover 96,0.16090901946008984,-0.2825698604249236,-0.31048583984375,-0.17634176434519822,-0.625,2.0,-0.375,1.25,-0.75,7.25,0.375,6,7,4,0,11500000,1,7,-0.2777777777777778,H
991,2015/2016,15,Borussia Mönchengladbach,Bayern Munich,-1.0432472355590003,-2.8265926602528815,-3.762451171875,-4.967013057059433,-0.25,-1.25,0.0,-1.625,-0.75,-14.5,2.75,-11,-6,-9,-1,-60000000,-14,-17,-0.16666666666666674,H
992,2015/2016,15,Hamburger SV,Mainz 05,0.11467566812969998,0.09007450166723618,-0.1717529296875,-0.35460960333121083,0.0,0.5,-0.25,-0.5,-1.25,2.0,-0.125,1,-1,0,0,-1000000,-3,1,0.05555555555555558,A
993,2015/2016,15,Köln,Augsburg,0.3261337034158799,0.05217697260282894,-0.140869140625,-0.17991924866998432,0.5,-0.875,-0.625,1.125,0.5,-3.5,-3.25,-1,-1,1,0,2000000,-2,10,0.08333333333333337,A
994,2015/2016,15,Hertha BSC,Bayer Leverkusen,0.08808597729278989,0.16684366830509256,0.28411865234375,0.5720640000709376,0.125,-2.5,-0.375,-3.5,-2.125,-10.125,-2.125,-4,-1,0,0,-17000000,0,2,0.08333333333333337,H
995,2015/2016,15,Ingolstadt,Hoffenheim,0.27605094273809994,-0.12804829303941434,-0.5521240234375,-0.6863369213869672,0.25,0.875,-0.375,0.625,-0.125,0.375,0.5,-4,-2,-3,-1,-11000000,-5,10,0.1388888888888889,D
996,2015/2016,15,Wolfsburg,Borussia Dortmund,-0.3201944774886001,-0.515687724316679,-0.297607421875,-0.0725935891983906,-0.25,1.625,-0.875,-1.125,-2.125,-2.5,3.125,-6,-2,-2,-1,20000000,-17,-7,-0.12037037037037035,A
997,2015/2016,15,Stuttgart,Werder Bremen,-0.026123109638400033,0.103851481692873,0.0654296875,0.020767857845635857,0.125,1.625,0.375,2.25,2.0,3.75,-0.625,-1,6,-1,0,6500000,4,-3,-0.03703703703703706,D
998,2015/2016,15,Eintracht Frankfurt,Darmstadt 98,-0.023474297264619914,0.16228529039022788,-0.0174560546875,-0.5681445777598599,0.0,-0.125,-0.25,0.375,0.875,10.25,-2.5,5,1,2,1,3800000,4,-1,0.0,A
999,2015/2016,16,Mainz 05,Stuttgart,0.5424608745461701,1.3344742895220103,1.80963134765625,1.9096899077337397,0.75,-0.125,0.5,-0.625,-0.75,2.875,2.125,0,-1,0,0,-4000000,4,12,0.42592592592592593,D
1000,2015/2016,16,Bayern Munich,Ingolstadt,1.0526487935106608,1.8884704554214555,1.5216064453125,1.1183236116235222,1.25,4.125,1.625,2.5,1.375,19.25,-2.125,17,12,12,2,76000000,32,20,0.35185185185185186,H
1001,2015/2016,16,Wolfsburg,Hamburger SV,0.06664342210074015,-0.24511805224216776,-0.2572021484375,-0.18054956639376085,0.25,2.25,0.5,1.625,0.625,5.0,-3.0,2,5,5,0,44000000,6,4,-0.027777777777777846,D
1002,2015/2016,16,Werder Bremen,Köln,-0.31006253093200187,-0.2625313295587154,-0.16217041015625,-0.11786218466254622,-0.25,-1.25,0.375,-2.125,-1.375,-4.875,3.75,2,-3,1,0,-3500000,0,-6,-0.02777777777777779,D
1003,2015/2016,16,Hoffenheim,Hannover 96,0.005710924071449908,0.3449275612574336,0.48834228515625,0.3649140179318705,-0.875,0.125,-0.5,0.0,0.5,6.625,-0.75,2,4,1,0,5000000,-2,-4,-0.1574074074074074,H
1004,2015/2016,16,Darmstadt 98,Hertha BSC,-0.2747214604507011,-0.4808673779081172,-0.608795166015625,-0.4934083530943528,-0.875,1.25,-0.625,0.625,1.25,-6.125,1.25,-4,-4,-5,-1,-5800000,-5,-8,-0.24999999999999994,A
1005,2015/2016,16,Bayer Leverkusen,Borussia Mönchengladbach,-0.5270759277880012,-2.190638207363352,-3.436553955078125,-5.06553381188513,-1.375,-1.0,-1.25,1.625,0.0,0.375,1.875,2,-2,1,0,5000000,-12,-5,-0.4351851851851852,H
1006,2015/2016,16,Augsburg,Schalke 04,-0.2901528494817118,-0.0799139200174449,-0.330322265625,-0.8304859948311891,0.125,-0.5,0.0,0.25,0.625,2.125,0.75,-4,-3,-5,0,-15500000,-3,-11,0.12037037037037035,H
1007,2015/2016,16,Borussia Dortmund,Eintracht Frankfurt,0.9069970229837103,1.2271639809399637,1.01043701171875,0.6921853063690196,1.625,1.0,2.0,1.375,0.75,4.5,-3.625,8,9,8,1,24000000,24,21,0.638888888888889,H
1008,2015/2016,17,Schalke 04,Hoffenheim,0.139107193442631,-0.5342493677421324,-0.643585205078125,-0.42487021780923784,0.125,1.875,0.625,1.625,-0.875,0.0,-1.375,4,3,3,0,6500000,5,11,-0.1018518518518518,H
1009,2015/2016,17,Hamburger SV,Augsburg,0.13796701627794306,-0.3794079487401082,-1.039825439453125,-1.8155740530352042,0.125,-1.625,-0.125,-2.25,-0.25,-3.25,3.125,1,0,1,0,0,-1,6,-0.15740740740740738,A
1010,2015/2016,17,Eintracht Frankfurt,Werder Bremen,0.02938379230393373,0.029483591160478828,-0.046478271484375,-0.0793675886093603,-0.375,0.125,-0.375,0.125,2.25,5.875,-2.625,0,2,-2,0,1500000,3,-1,-0.18518518518518523,H
1011,2015/2016,17,Köln,Borussia Dortmund,-0.8293278616007744,-1.4587578847185236,-1.201629638671875,-0.7483630427369965,-1.75,-0.5,-2.625,-0.625,-2.25,-9.5,0.5,-10,-8,-7,-1,-22000000,-30,-17,-0.5462962962962963,H
1012,2015/2016,17,Hannover 96,Bayern Munich,-1.4464691577395556,-2.68434258464587,-2.761077880859375,-2.600437461093252,-1.25,-5.125,-0.75,-2.625,-2.25,-24.875,4.0,-15,-14,-10,-1,-70000000,-27,-29,-0.4722222222222222,A
1013,2015/2016,17,Ingolstadt,Bayer Leverkusen,-0.1626329439128933,-0.8087928340042524,-1.748199462890625,-3.3021415629308004,-0.625,-0.75,-1.375,-1.25,-0.125,-4.0,-1.125,-8,-4,-4,-1,-21000000,-13,-4,-0.2129629629629629,A
1014,2015/2016,17,Stuttgart,Wolfsburg,-0.4428086570514992,-0.006344287967611217,0.543609619140625,1.0192798060374835,-0.75,-1.875,-0.875,-1.75,1.25,-11.625,0.125,-3,-3,-5,0,-39000000,-6,-14,-0.18518518518518517,H
1015,2015/2016,17,Hertha BSC,Mainz 05,0.2069437580330442,0.3215036674845988,0.7154541015625,1.3677681624149036,0.375,-2.625,0.25,-0.375,-1.875,-1.25,-2.25,0,0,2,0,1000000,1,5,0.10185185185185186,H
1016,2015/2016,17,Borussia Mönchengladbach,Darmstadt 98,0.4669615983598113,1.336302347537098,1.528900146484375,1.465370215162177,1.125,2.375,1.875,-0.25,0.0,14.375,-2.0,6,7,4,1,17800000,16,8,0.27777777777777773,H
1017,2015/2016,18,Hamburger SV,Bayern Munich,-1.2650616084026092,-2.7185070978883603,-2.9185791015625,-2.7500796534412233,-1.0,-3.625,-0.75,-3.5,-1.625,-20.0,6.25,-12,-10,-10,-1,-74000000,-27,-24,-0.42592592592592593,A
1018,2015/2016,18,Köln,Stuttgart,0.3089314663593228,0.08057574900484488,-0.36297607421875,-0.8480586796107856,0.25,0.0,-0.625,1.75,-0.5,3.375,-2.5,-1,-3,0,0,-3000000,-4,9,0.07407407407407407,A
1019,2015/2016,18,Hannover 96,Darmstadt 98,-0.131264934054939,-0.051870331369042566,-0.055877685546875,-0.06268797266881324,0.125,-1.625,0.625,-0.5,-1.125,2.375,-1.5,2,-1,3,1,7800000,1,-4,-0.04629629629629628,A
1020,2015/2016,18,Hertha BSC,Augsburg,0.3938330326036188,0.4262647062455125,0.4910430908203125,0.3256792380821252,0.5,-3.25,0.125,-2.375,-0.75,-1.0,-1.375,0,1,3,0,2000000,5,13,0.04629629629629628,D
1021,2015/2016,18,Hoffenheim,Bayer Leverkusen,-0.3817792737278991,-0.8462610142629474,-1.8702850341796875,-3.5079862072525696,-0.75,-0.875,-1.5,-2.375,-0.75,-5.125,-0.25,-4,-2,-1,0,-10000000,-8,-14,-0.25925925925925924,D
1022,2015/2016,18,Ingolstadt,Mainz 05,-0.16808015851090385,-0.33911036147571183,-0.245697021484375,-0.1152127350992152,-0.75,-0.875,-0.75,1.125,0.0,2.0,-1.125,-4,-3,-2,-1,-3000000,-12,-4,-0.29629629629629634,H
1023,2015/2016,18,Borussia Mönchengladbach,Borussia Dortmund,-0.1709993898689488,0.7570134410490896,1.393280029296875,1.7130848576540103,-0.125,1.375,-0.625,-2.75,-2.375,-7.875,3.75,-7,-3,-6,-1,-10000000,-13,-9,-0.00925925925925919,A
1024,2015/2016,18,Eintracht Frankfurt,Wolfsburg,-0.25023060553597065,-0.059671661593667935,-0.0212249755859375,0.005388169085178612,-0.375,-2.0,-0.625,-1.25,0.875,-12.375,-0.625,-2,-7,-6,0,-44000000,-5,-9,-0.0092592592592593,H
1025,2015/2016,18,Schalke 04,Werder Bremen,0.4757082699585722,0.8048004646390505,1.1469268798828125,1.213702431275856,0.0,0.625,0.125,0.375,0.375,4.625,-3.25,3,7,3,0,17000000,6,12,0.22222222222222224,A
1026,2015/2016,19,Mainz 05,Borussia Mönchengladbach,-0.3653654995655281,-0.8237842032407383,-0.7911148071289062,-0.5993018671125957,-0.25,-1.125,-0.75,-1.5,0.375,-6.25,2.25,-2,-3,-1,0,-13000000,-12,-5,-0.10185185185185186,H
1027,2015/2016,19,Borussia Dortmund,Ingolstadt,0.7856373811821649,1.2173700402925658,1.2257614135742188,1.3281311109949379,1.125,1.5,1.875,2.75,2.125,14.25,-5.625,13,9,9,2,26000000,38,18,0.34259259259259256,H
1028,2015/2016,19,Bayer Leverkusen,Hannover 96,0.5374618191931216,1.1514236937713633,1.4961624145507812,1.5203699356920002,0.625,2.0,0.5,1.125,0.875,8.0,0.5,6,6,2,0,15000000,7,14,0.4166666666666667,H
1029,2015/2016,19,Augsburg,Eintracht Frankfurt,0.20852851449761944,0.9810081834545055,1.6406478881835938,2.2154483044105193,0.875,2.0,0.5,1.0,-1.25,4.25,3.0,-1,2,0,0,0,-3,0,0.2592592592592593,D
1030,2015/2016,19,Werder Bremen,Hertha BSC,-0.6664920117138605,-1.1530188251114661,-1.2560501098632812,-1.4040061430249244,-1.0,0.625,-0.375,-0.5,0.375,-8.25,1.75,1,-5,-1,0,-3500000,-6,-15,-0.33333333333333326,D
1031,2015/2016,19,Darmstadt 98,Schalke 04,-0.1427527378335285,-0.2495515668515399,-0.368804931640625,-0.28765910034262454,0.0,0.5,-0.5,-0.625,0.5,-8.75,4.375,-8,-6,-7,-1,-19300000,-5,-6,0.037037037037037035,A
1032,2015/2016,19,Stuttgart,Hamburger SV,0.0070897738655852915,0.8541808171175298,1.5247955322265625,1.8286563330021703,0.375,-0.125,-0.125,1.0,1.5,-2.375,-3.5,-1,2,0,0,5000000,5,-4,0.27777777777777773,H
1033,2015/2016,19,Wolfsburg,Köln,-0.06855607398630137,-0.34233751600770956,-0.3130340576171875,-0.17546277095879204,-0.25,1.625,0.875,-0.625,-0.5,9.375,2.625,4,6,5,0,42000000,9,2,-0.17592592592592596,D
1034,2015/2016,19,Bayern Munich,Hoffenheim,1.4928758451158375,2.338702706912251,1.6931228637695312,0.20675468893297388,1.375,4.625,1.125,3.5,0.625,23.0,-2.875,13,10,9,1,65000000,30,35,0.4907407407407407,H
1035,2015/2016,20,Borussia Mönchengladbach,Werder Bremen,0.3747470550182621,0.0021216932355572204,-0.8062858581542969,-1.5566310029781516,0.25,2.25,0.0,0.125,0.875,6.75,-2.625,1,8,0,0,15500000,12,10,-0.0092592592592593,H
1036,2015/2016,20,Schalke 04,Wolfsburg,0.13826214830251393,0.38379068730219357,0.46990966796875,0.3692188927871153,0.5,-2.75,0.0,0.125,-0.375,-11.75,-0.25,1,-2,-1,0,-28500000,-3,3,0.32407407407407407,H
1037,2015/2016,20,Eintracht Frankfurt,Stuttgart,-0.08498904659329343,-0.4452963033204358,-0.5586585998535156,-0.2526698283182023,-0.375,-0.625,-0.25,0.0,-0.25,4.375,0.125,1,-4,-1,0,-5000000,-3,0,-0.2222222222222222,A
1038,2015/2016,20,Hannover 96,Mainz 05,-0.490030952405212,-0.8133989193823731,-0.7347640991210938,-0.5188183027238685,-1.375,-0.75,0.0,1.625,-1.25,-2.75,-0.375,-2,-5,0,0,3000000,-5,-13,-0.425925925925926,A
1039,2015/2016,20,Hertha BSC,Borussia Dortmund,-0.4883824094076463,-0.8053782029653136,-0.6444168090820312,-0.42664297697027953,-0.125,-2.875,-0.625,-1.625,-2.875,-8.5,3.875,-9,-6,-5,-1,-22000000,-23,-10,-0.13888888888888895,D
1040,2015/2016,20,Ingolstadt,Augsburg,-0.20056865231316934,-0.7522877798711439,-0.8851318359375,-0.8168004963283344,-0.875,-1.5,-0.5,-1.375,0.5,-0.125,-0.5,-4,-2,-1,-1,-2000000,-9,2,-0.34259259259259256,H
1041,2015/2016,20,Bayer Leverkusen,Bayern Munich,-1.2106562661545985,-2.3359932952070954,-2.441204071044922,-3.073641119782259,-0.875,-2.875,-0.125,-1.25,-0.5,-14.625,3.25,-9,-8,-8,-1,-55000000,-21,-21,-0.2129629629629629,D
1042,2015/2016,20,Hamburger SV,Köln,-0.18563740588098998,-0.30232232230412726,-0.21219635009765625,-0.08186025453193374,-0.25,0.5,0.5,-3.625,-0.75,-3.375,5.875,2,1,0,0,-2000000,1,-3,-0.16666666666666666,D
1043,2015/2016,20,Hoffenheim,Darmstadt 98,-0.014727135184345874,0.42511451878313067,0.6567726135253906,0.8571659854817956,-0.125,-0.625,-0.125,-1.625,0.5,3.5,-2.5,4,3,4,1,12800000,-1,-7,-0.06481481481481483,A
1044,2015/2016,21,Mainz 05,Schalke 04,-0.06970270391474975,0.044707439927291315,-0.0894317626953125,-0.0841692353267387,0.125,0.125,-0.75,-3.0,0.375,-1.125,1.75,-4,-2,-4,0,-14500000,-4,-3,-0.05555555555555558,H
1045,2015/2016,21,Borussia Dortmund,Hannover 96,1.259045621556248,1.7342045259761873,1.6318397521972656,1.4807198321424424,1.625,1.625,1.25,0.5,2.875,15.875,-4.0,11,11,7,1,20000000,33,31,0.6296296296296297,H
1046,2015/2016,21,Wolfsburg,Ingolstadt,-0.10254195550965939,-0.5520393519218089,-0.6806926727294922,-0.6376642175066362,-0.5,3.25,0.625,2.125,-0.375,12.5,-4.0,7,7,7,1,46000000,15,1,-0.2962962962962963,H
1047,2015/2016,21,Stuttgart,Hertha BSC,-0.31890480763036555,0.039532989122945894,0.6107387542724609,1.3146154216165948,-0.125,2.875,0.25,0.5,1.625,-3.25,-2.875,0,1,-2,0,3000000,2,-11,0.2314814814814815,H
1048,2015/2016,21,Werder Bremen,Hoffenheim,0.027029537012227878,0.12334595617779531,0.2728538513183594,0.30019585844823504,0.0,0.875,0.625,1.125,-0.375,2.25,0.25,1,-4,0,0,-10500000,6,5,0.08333333333333331,D
1049,2015/2016,21,Darmstadt 98,Bayer Leverkusen,-0.472065084514084,-1.6567847343483968,-2.2989425659179688,-2.931167164081039,-0.625,-1.0,-0.875,-1.125,-1.125,-14.25,2.25,-8,-5,-5,-1,-22800000,-8,-8,-0.1296296296296296,A
1050,2015/2016,21,Köln,Eintracht Frankfurt,0.1645062091529932,-0.14534294316200586,-0.40480995178222656,-0.5132810928192997,0.125,0.75,-0.5,2.375,-0.375,-0.5,-1.375,-2,1,1,0,2000000,-5,5,-0.027777777777777735,H
1051,2015/2016,21,Hamburger SV,Borussia Mönchengladbach,-0.4140145263701114,-0.8531739704292141,-1.0201473236083984,-1.347273895038981,-0.625,-0.625,-0.75,-1.0,-0.375,-8.625,4.125,-1,-4,-1,0,-14000000,-18,-9,-0.2962962962962963,H
1052,2015/2016,21,Augsburg,Bayern Munich,-1.32740435719115,-2.160503088257964,-2.2452316284179688,-2.282633750013101,-0.5,-1.75,-0.5,-2.875,0.0,-20.625,6.25,-13,-10,-11,-1,-74000000,-28,-32,-0.2685185185185185,A
1053,2015/2016,22,Eintracht Frankfurt,Hamburger SV,-0.20486445994768232,-0.3290369648234919,-0.46944618225097656,-0.8054645841436772,-0.125,-2.5,-0.125,1.625,0.75,4.5,-4.625,0,-2,-1,0,0,2,-5,-0.037037037037037035,D
1054,2015/2016,22,Bayern Munich,Darmstadt 98,1.6051667239184089,2.880149505285994,2.838674545288086,2.575375393568293,1.125,2.625,0.625,2.625,0.75,27.625,-4.625,17,13,13,2,77800000,31,32,0.41666666666666663,H
1055,2015/2016,22,Borussia Mönchengladbach,Köln,0.07663642616583821,0.17321488327690993,0.1458911895751953,0.08091878097644195,0.0,1.25,1.0,-3.0,0.375,3.25,1.625,3,5,1,0,12000000,18,3,-0.1203703703703704,H
1056,2015/2016,22,Hertha BSC,Wolfsburg,0.3065343355335043,0.48506246092459393,0.28258800506591797,0.047198507161108405,0.75,-2.75,0.375,-1.875,-0.125,-9.625,0.625,-3,-4,-3,0,-42000000,-2,5,0.10185185185185186,D
1057,2015/2016,22,Hoffenheim,Mainz 05,-0.5024157005060845,-0.7711865159787639,-0.6918430328369141,-0.42565403783860534,-1.125,-0.125,-0.25,-0.5,0.0,-2.25,1.125,0,-1,1,0,8000000,-8,-18,-0.4629629629629629,H
1058,2015/2016,22,Ingolstadt,Werder Bremen,0.14766994658085975,0.002756714922655945,-0.11899471282958984,-0.1756662721463012,0.0,-1.125,-1.0,-0.625,0.25,-2.0,0.625,-5,2,-3,-1,-500000,-11,6,0.037037037037037035,H
1059,2015/2016,22,Bayer Leverkusen,Borussia Dortmund,-0.4137218483324432,0.48666698164213806,1.412653923034668,2.515072071877709,-0.5,-0.875,-0.375,-0.375,-1.875,-8.0,1.625,-5,-5,-5,-1,-5000000,-22,-13,-0.05555555555555558,A
1060,2015/2016,22,Schalke 04,Stuttgart,-0.13250856511481268,-1.4668096940554556,-2.6464004516601562,-3.7942273294024558,-0.5,-1.375,-0.375,1.375,0.0,6.5,0.375,4,1,4,0,10500000,-3,6,-0.34259259259259256,D
1061,2015/2016,22,Hannover 96,Augsburg,-0.40726063880263214,-0.478811989130911,-0.2753725051879883,-0.10414487657687249,-1.125,-2.25,0.0,0.875,-0.375,-1.25,-2.125,-2,-4,1,0,4000000,-4,-7,-0.3333333333333333,A
1062,2015/2016,23,Köln,Hertha BSC,-0.26502234893995646,-0.4602119527093542,-0.46001148223876953,-0.38390885115199486,-0.5,1.75,-0.375,1.5,0.625,-5.375,-2.125,-1,-2,-2,0,0,-6,-7,0.01851851851851849,A
1063,2015/2016,23,Wolfsburg,Bayern Munich,-1.4739014974573186,-2.622494135916829,-2.5407848358154297,-2.403927094441584,-1.625,-1.75,-0.625,-2.375,-0.625,-9.625,2.75,-10,-5,-5,-1,-30000000,-24,-28,-0.5277777777777779,A
1064,2015/2016,23,Hamburger SV,Ingolstadt,-0.010056063776645918,-0.1321216371048083,-0.15245342254638672,-0.043299676189299974,-0.5,3.125,0.25,-0.625,-0.125,-1.375,0.875,5,2,2,1,2000000,9,-2,-0.16666666666666669,D
1065,2015/2016,23,Stuttgart,Hannover 96,0.7468376119653666,1.5689852077084334,1.755101203918457,1.4977736193337752,2.25,2.25,1.75,1.25,0.0,3.875,-0.875,2,6,0,0,1000000,15,14,0.7962962962962963,A
1066,2015/2016,23,Werder Bremen,Darmstadt 98,-0.04537743024190799,0.14261411602644392,0.13493585586547852,0.06483655396295221,-0.25,0.0,0.25,0.75,1.0,11.875,0.375,5,-1,4,1,2300000,2,-4,-0.05555555555555558,D
1067,2015/2016,23,Augsburg,Borussia Mönchengladbach,-0.31013399883990556,-0.44086208789131553,-0.5262436866760254,-0.6368627912229874,0.25,-1.25,-1.0,0.75,-0.625,-3.375,3.125,-2,-4,-2,0,-14000000,-19,-11,-0.02777777777777779,D
1068,2015/2016,23,Borussia Dortmund,Hoffenheim,1.1305830251486695,1.6782725703095558,2.0543456077575684,3.0028793783699133,1.25,1.0,0.875,2.375,1.375,13.375,-3.0,9,7,6,1,15000000,32,33,0.4166666666666667,H
1069,2015/2016,23,Mainz 05,Bayer Leverkusen,-0.17545538970829777,-0.7021161910540324,-0.9250521659851074,-1.0430006748307623,-0.125,0.375,-0.5,-1.75,0.0,-4.75,-2.25,-4,-1,-2,0,-18000000,-2,-2,-0.01851851851851849,H
1070,2015/2016,23,Eintracht Frankfurt,Schalke 04,-0.30978337612344853,-0.6147365577257903,-1.2410449981689453,-1.9938257032720954,-0.625,-0.625,-0.5,-2.25,-0.25,-3.125,-1.75,-3,-5,-5,0,-15500000,-4,-12,-0.17592592592592593,D
1071,2015/2016,24,Hannover 96,Wolfsburg,-0.34579448047331846,0.09191746854557203,0.5422179698944092,0.8071675471202493,-0.375,-1.125,-0.625,0.0,0.375,-11.375,0.375,-5,-9,-5,0,-40000000,-11,-14,-0.05555555555555558,A
1072,2015/2016,24,Ingolstadt,Köln,0.06674246118676519,0.41595397922476585,0.48297572135925293,0.42924064924773114,0.125,-1.375,-0.375,-1.125,-0.25,2.125,4.5,-3,-1,-2,-1,-4000000,-7,1,0.17592592592592593,D
1073,2015/2016,24,Bayern Munich,Mainz 05,1.3264042026038727,2.1909310914539937,2.188464641571045,2.077181198415345,1.125,3.0,0.75,4.5,0.125,21.375,-1.875,13,9,10,1,73000000,26,26,0.2592592592592593,A
1074,2015/2016,24,Schalke 04,Hamburger SV,0.1139078641752933,0.2564007853917055,0.5442957878112793,0.9070716197535513,0.5,-1.5,0.25,3.0,0.625,6.625,-2.875,3,3,4,0,15500000,5,7,0.08333333333333331,H
1075,2015/2016,24,Bayer Leverkusen,Werder Bremen,0.48528191691879896,0.7229784423163773,0.5713772773742676,0.3658645886163416,0.875,-1.25,0.125,2.125,0.25,2.75,-1.25,3,6,1,0,20500000,5,14,0.17592592592592593,A
1076,2015/2016,24,Borussia Mönchengladbach,Stuttgart,0.12566503839637977,-0.22932688877078766,-0.32915472984313965,-0.18763981308488586,-0.875,0.25,-0.25,-4.75,0.125,1.125,-0.125,2,2,1,0,9000000,10,8,-0.16666666666666669,H
1077,2015/2016,24,Hertha BSC,Eintracht Frankfurt,0.5142631166189859,0.3139137638630821,-0.3447244167327881,-1.4255521524262076,0.5,-0.25,0.25,0.75,-0.875,3.5,1.875,-1,3,3,0,2000000,4,16,0.16666666666666663,H
1078,2015/2016,24,Hoffenheim,Augsburg,-0.20430910834782223,-0.07202490392355032,0.01731705665588379,-0.1446966704071212,-0.5,-1.375,-0.125,0.5,0.125,-2.75,-2.5,0,0,2,0,9000000,-3,-7,-0.1111111111111111,H
